platform,region,currency,price,plan_type,scraped_at
Shahid,Cambodia,,,Ultimate | GoBX,2026-04-19 07:05:17
Shahid,Cambodia,,,SPORTS | GoBX,2026-04-19 07:05:17
Shahid,Cambodia,,,Ultimate,2026-04-19 07:05:17
Shahid,Cambodia,,,VIP,2026-04-19 07:05:17
Shahid,Cambodia,,,Sports,2026-04-19 07:05:17
Shahid,Cambodia,,,Mobile,2026-04-19 07:05:17
Shahid,Cambodia,,,Free,2026-04-19 07:05:17
Netflix,Cambodia,$,9.99,Premium,2026-04-19 07:05:19
Netflix,Cambodia,$,7.99,Standard,2026-04-19 07:05:19
Netflix,Cambodia,$,3.99,Basic,2026-04-19 07:05:19
Spotify,Singapore,$,0,Individual,2026-04-19 07:05:14
Spotify,Singapore,$,0,Student,2026-04-19 07:05:14
Spotify,Singapore,$,16.98,Duo,2026-04-19 07:05:14
Spotify,Singapore,$,20.98,Family,2026-04-19 07:05:14
Apple TV+,Singapore,$,13.98,Apple TV+ Monthly,2026-04-19 07:05:15
Shahid,Singapore,,,VIP | BigTime,2026-04-19 07:05:17
Shahid,Singapore,,,VIP Mobile,2026-04-19 07:05:17
Shahid,Singapore,,,VIP | Sports,2026-04-19 07:05:17
Shahid,Singapore,,,Ultimate | GoBX,2026-04-19 07:05:17
Shahid,Singapore,,,SPORTS | GoBX,2026-04-19 07:05:17
Shahid,Singapore,,,Ultimate,2026-04-19 07:05:17
Shahid,Singapore,,,VIP,2026-04-19 07:05:17
Shahid,Singapore,,,Sports,2026-04-19 07:05:17
Shahid,Singapore,,,Mobile,2026-04-19 07:05:17
Shahid,Singapore,,,Free,2026-04-19 07:05:17
Netflix,Singapore,,29.98,Premium,2026-04-19 07:05:19
Netflix,Singapore,,22.98,Standard,2026-04-19 07:05:19
Netflix,Singapore,,15.98,Basic,2026-04-19 07:05:19
Apple TV+,Myanmar,$,12.99,Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,Myanmar,,,VIP | BigTime,2026-04-19 07:05:17
Shahid,Myanmar,,,VIP Mobile,2026-04-19 07:05:17
Shahid,Myanmar,,,VIP | Sports,2026-04-19 07:05:17
Shahid,Myanmar,,,Ultimate | GoBX,2026-04-19 07:05:17
Shahid,Myanmar,,,SPORTS | GoBX,2026-04-19 07:05:17
Shahid,Myanmar,,,Ultimate,2026-04-19 07:05:17
Shahid,Myanmar,,,VIP,2026-04-19 07:05:17
Shahid,Myanmar,,,Sports,2026-04-19 07:05:17
Shahid,Myanmar,,,Mobile,2026-04-19 07:05:17
Shahid,Myanmar,,,Free,2026-04-19 07:05:17
Netflix,Myanmar,$,9.99,Premium,2026-04-19 07:05:20
Netflix,Myanmar,$,7.99,Standard,2026-04-19 07:05:20
Netflix,Myanmar,$,3.99,Basic,2026-04-19 07:05:20
Spotify,Malaysia,RM,17.50,Individual,2026-04-19 07:05:14
Spotify,Malaysia,RM,9.50,Student,2026-04-19 07:05:14
Spotify,Malaysia,RM,24.50,Duo,2026-04-19 07:05:14
Spotify,Malaysia,RM,27.90,Family,2026-04-19 07:05:14
Apple TV+,Malaysia,RM,29.90,Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,Malaysia,,,VIP | BigTime,2026-04-19 07:05:18
Shahid,Malaysia,,,VIP Mobile,2026-04-19 07:05:18
Shahid,Malaysia,,,VIP | Sports,2026-04-19 07:05:18
Shahid,Malaysia,,,Ultimate | GoBX,2026-04-19 07:05:18
Shahid,Malaysia,,,SPORTS | GoBX,2026-04-19 07:05:18
Shahid,Malaysia,,,Ultimate,2026-04-19 07:05:18
Shahid,Malaysia,,,VIP,2026-04-19 07:05:18
Shahid,Malaysia,,,Sports,2026-04-19 07:05:18
Shahid,Malaysia,,,Mobile,2026-04-19 07:05:18
Shahid,Malaysia,,,Free,2026-04-19 07:05:18
Netflix,Malaysia,,62.90,Premium,2026-04-19 07:05:20
Netflix,Malaysia,,49.90,Standard,2026-04-19 07:05:20
Netflix,Malaysia,,29.90,Basic,2026-04-19 07:05:20
Apple TV+,Laos,US$,"7,99",Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,Laos,,,VIP | BigTime,2026-04-19 07:05:18
Shahid,Laos,,,VIP Mobile,2026-04-19 07:05:18
Shahid,Laos,,,VIP | Sports,2026-04-19 07:05:18
Shahid,Laos,,,Ultimate | GoBX,2026-04-19 07:05:18
Shahid,Laos,,,SPORTS | GoBX,2026-04-19 07:05:18
Shahid,Laos,,,Ultimate,2026-04-19 07:05:18
Shahid,Laos,,,VIP,2026-04-19 07:05:18
Shahid,Laos,,,Sports,2026-04-19 07:05:18
Shahid,Laos,,,Mobile,2026-04-19 07:05:18
Shahid,Laos,,,Free,2026-04-19 07:05:18
Netflix,Laos,$,9.99,Premium,2026-04-19 07:05:21
Netflix,Laos,$,7.99,Standard,2026-04-19 07:05:21
Netflix,Laos,$,3.99,Basic,2026-04-19 07:05:21
Spotify,South Korea,₩,0,Individual,2026-04-19 07:05:15
Spotify,South Korea,₩,"6,00",Student,2026-04-19 07:05:15
Spotify,South Korea,₩,"16,35",Duo,2026-04-19 07:05:15
Apple TV+,South Korea,₩,"6,50",Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,South Korea,,,VIP | BigTime,2026-04-19 07:05:19
Shahid,South Korea,,,VIP Mobile,2026-04-19 07:05:19
Shahid,South Korea,,,VIP | Sports,2026-04-19 07:05:19
Shahid,South Korea,,,Ultimate | GoBX,2026-04-19 07:05:19
Shahid,South Korea,,,SPORTS | GoBX,2026-04-19 07:05:19
Shahid,South Korea,,,Ultimate,2026-04-19 07:05:19
Shahid,South Korea,,,VIP,2026-04-19 07:05:19
Shahid,South Korea,,,Sports,2026-04-19 07:05:19
Shahid,South Korea,,,Mobile,2026-04-19 07:05:19
Shahid,South Korea,,,Free,2026-04-19 07:05:19
Netflix,South Korea,,"17,00",Premium,2026-04-19 07:05:21
Netflix,South Korea,,"7,00",Standard with ads,2026-04-19 07:05:21
Netflix,South Korea,,"13,50",Standard,2026-04-19 07:05:21
Spotify,Brunei,US$,0,Individual,2026-04-19 07:05:15
Spotify,Brunei,US$,0,Student,2026-04-19 07:05:15
Spotify,Brunei,US$,10.49,Duo,2026-04-19 07:05:15
Spotify,Brunei,US$,12.99,Family,2026-04-19 07:05:15
Shahid,Brunei,,,VIP | BigTime,2026-04-19 07:05:18
Shahid,Brunei,,,VIP Mobile,2026-04-19 07:05:18
Shahid,Brunei,,,VIP | Sports,2026-04-19 07:05:18
Shahid,Brunei,,,Ultimate | GoBX,2026-04-19 07:05:18
Shahid,Brunei,,,SPORTS | GoBX,2026-04-19 07:05:18
Shahid,Brunei,,,Ultimate,2026-04-19 07:05:18
Shahid,Brunei,,,VIP,2026-04-19 07:05:18
Shahid,Brunei,,,Sports,2026-04-19 07:05:18
Shahid,Brunei,,,Mobile,2026-04-19 07:05:18
Shahid,Brunei,,,Free,2026-04-19 07:05:18
Netflix,Brunei,$,17.99,Premium,2026-04-19 07:05:21
Netflix,Brunei,$,13.99,Standard,2026-04-19 07:05:21
Netflix,Brunei,$,10.99,Basic,2026-04-19 07:05:21
Apple TV+,Indonesia,Rp,99.00,Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,Indonesia,,,VIP | BigTime,2026-04-19 07:05:18
Shahid,Indonesia,,,VIP Mobile,2026-04-19 07:05:18
Shahid,Indonesia,,,VIP | Sports,2026-04-19 07:05:18
Shahid,Indonesia,,,Ultimate | GoBX,2026-04-19 07:05:18
Shahid,Indonesia,,,SPORTS | GoBX,2026-04-19 07:05:18
Shahid,Indonesia,,,Ultimate,2026-04-19 07:05:18
Shahid,Indonesia,,,VIP,2026-04-19 07:05:18
Shahid,Indonesia,,,Sports,2026-04-19 07:05:18
Shahid,Indonesia,,,Mobile,2026-04-19 07:05:18
Shahid,Indonesia,,,Free,2026-04-19 07:05:18
Netflix,Indonesia,,"186,00",Premium,2026-04-19 07:05:21
Netflix,Indonesia,,"120,00",Standard,2026-04-19 07:05:21
Netflix,Indonesia,,"65,00",Basic,2026-04-19 07:05:21
Spotify,Philippines,₱,169,Individual,2026-04-19 07:05:14
Spotify,Philippines,₱,85,Student,2026-04-19 07:05:14
Spotify,Philippines,₱,229,Duo,2026-04-19 07:05:14
Spotify,Philippines,₱,279,Family,2026-04-19 07:05:14
Apple TV+,Philippines,₱,369,Apple TV+ Monthly,2026-04-19 07:05:15
Shahid,Philippines,,,VIP | BigTime,2026-04-19 07:05:19
Shahid,Philippines,,,VIP Mobile,2026-04-19 07:05:19
Shahid,Philippines,,,VIP | Sports,2026-04-19 07:05:19
Shahid,Philippines,,,Ultimate | GoBX,2026-04-19 07:05:19
Shahid,Philippines,,,SPORTS | GoBX,2026-04-19 07:05:19
Shahid,Philippines,,,Ultimate,2026-04-19 07:05:19
Shahid,Philippines,,,VIP,2026-04-19 07:05:19
Shahid,Philippines,,,Sports,2026-04-19 07:05:19
Shahid,Philippines,,,Mobile,2026-04-19 07:05:19
Shahid,Philippines,,,Free,2026-04-19 07:05:19
Netflix,Philippines,,619,Premium,2026-04-19 07:05:21
Netflix,Philippines,,449,Standard,2026-04-19 07:05:21
Netflix,Philippines,,279,Basic,2026-04-19 07:05:21
Apple TV+,Japan,¥,900,Apple TV+ Monthly,2026-04-19 07:05:16
Shahid,Japan,,,VIP | BigTime,2026-04-19 07:05:19
Shahid,Japan,,,VIP Mobile,2026-04-19 07:05:19
Shahid,Japan,,,VIP | Sports,2026-04-19 07:05:19
Shahid,Japan,,,Ultimate | GoBX,2026-04-19 07:05:19
Shahid,Japan,,,SPORTS | GoBX,2026-04-19 07:05:19
Shahid,Japan,,,Ultimate,2026-04-19 07:05:19
Shahid,Japan,,,VIP,2026-04-19 07:05:19
Shahid,Japan,,,Sports,2026-04-19 07:05:19
Shahid,Japan,,,Mobile,2026-04-19 07:05:19
Shahid,Japan,,,Free,2026-04-19 07:05:19
Netflix,Japan,,"2,29",Premium,2026-04-19 07:05:21
Netflix,Japan,*:,890,Standard with ads,2026-04-19 07:05:21
Netflix,Japan,,"1,59",Standard,2026-04-19 07:05:21
Spotify,Hong Kong,$,0,Individual,2026-04-19 07:05:16
Spotify,Hong Kong,$,0,Student,2026-04-19 07:05:16
Spotify,Hong Kong,$,98,Duo,2026-04-19 07:05:16
Spotify,Hong Kong,$,128,Family,2026-04-19 07:05:16
Apple TV+,Hong Kong,$,68.00,Apple TV+ Monthly,2026-04-19 07:05:17
Shahid,Hong Kong,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Hong Kong,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Hong Kong,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Hong Kong,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Hong Kong,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Hong Kong,,,Ultimate,2026-04-19 07:05:20
Shahid,Hong Kong,,,VIP,2026-04-19 07:05:20
Shahid,Hong Kong,,,Sports,2026-04-19 07:05:20
Shahid,Hong Kong,,,Mobile,2026-04-19 07:05:20
Shahid,Hong Kong,,,Free,2026-04-19 07:05:20
Netflix,Hong Kong,,118,Premium,2026-04-19 07:05:21
Netflix,Hong Kong,,98,Standard,2026-04-19 07:05:21
Netflix,Hong Kong,,78,Basic,2026-04-19 07:05:21
Spotify,Thailand,,,Individual,2026-04-19 07:05:15
Spotify,Thailand,,,Student,2026-04-19 07:05:15
Spotify,Thailand,,,Duo,2026-04-19 07:05:15
Spotify,Thailand,,,Family,2026-04-19 07:05:15
Shahid,Thailand,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Thailand,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Thailand,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Thailand,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Thailand,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Thailand,,,Ultimate,2026-04-19 07:05:20
Shahid,Thailand,,,VIP,2026-04-19 07:05:20
Shahid,Thailand,,,Sports,2026-04-19 07:05:20
Shahid,Thailand,,,Mobile,2026-04-19 07:05:20
Shahid,Thailand,,,Free,2026-04-19 07:05:20
Netflix,Thailand,,419,Premium,2026-04-19 07:05:22
Netflix,Thailand,,349,Standard,2026-04-19 07:05:22
Netflix,Thailand,,169,Basic,2026-04-19 07:05:22
Spotify,Vietnam,,,Individual,2026-04-19 07:05:15
Spotify,Vietnam,,,Student,2026-04-19 07:05:15
Shahid,Vietnam,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Vietnam,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Vietnam,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Vietnam,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Vietnam,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Vietnam,,,Ultimate,2026-04-19 07:05:20
Shahid,Vietnam,,,VIP,2026-04-19 07:05:20
Shahid,Vietnam,,,Sports,2026-04-19 07:05:20
Shahid,Vietnam,,,Mobile,2026-04-19 07:05:20
Shahid,Vietnam,,,Free,2026-04-19 07:05:20
Netflix,Vietnam,,"273,00",Premium,2026-04-19 07:05:22
Netflix,Vietnam,,"231,00",Standard,2026-04-19 07:05:22
Netflix,Vietnam,,"114,00",Basic,2026-04-19 07:05:22
Apple TV+,Armenia,$,"7,99",Apple TV+ Monthly,2026-04-19 07:05:18
Shahid,Armenia,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Armenia,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Armenia,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Armenia,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Armenia,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Armenia,,,Ultimate,2026-04-19 07:05:20
Shahid,Armenia,,,VIP,2026-04-19 07:05:20
Shahid,Armenia,,,Sports,2026-04-19 07:05:20
Shahid,Armenia,,,Mobile,2026-04-19 07:05:20
Shahid,Armenia,,,Free,2026-04-19 07:05:20
Netflix,Armenia,,11.99,Premium,2026-04-19 07:05:22
Netflix,Armenia,,9.99,Standard,2026-04-19 07:05:22
Netflix,Armenia,,7.99,Basic,2026-04-19 07:05:22
Apple TV+,Taiwan,$,250.00,Apple TV+ Monthly,2026-04-19 07:05:17
Shahid,Taiwan,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Taiwan,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Taiwan,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Taiwan,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Taiwan,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Taiwan,,,Ultimate,2026-04-19 07:05:20
Shahid,Taiwan,,,VIP,2026-04-19 07:05:20
Shahid,Taiwan,,,Sports,2026-04-19 07:05:20
Shahid,Taiwan,,,Mobile,2026-04-19 07:05:20
Shahid,Taiwan,,,Free,2026-04-19 07:05:20
Netflix,Taiwan,,460,Premium,2026-04-19 07:05:22
Netflix,Taiwan,,380,Standard,2026-04-19 07:05:22
Netflix,Taiwan,,290,Basic,2026-04-19 07:05:22
Apple TV+,Georgia,$,12.99,Apple TV+ Monthly,2026-04-19 07:05:18
Shahid,Georgia,,,VIP | BigTime,2026-04-19 07:05:20
Shahid,Georgia,,,VIP Mobile,2026-04-19 07:05:20
Shahid,Georgia,,,VIP | Sports,2026-04-19 07:05:20
Shahid,Georgia,,,Ultimate | GoBX,2026-04-19 07:05:20
Shahid,Georgia,,,SPORTS | GoBX,2026-04-19 07:05:20
Shahid,Georgia,,,Ultimate,2026-04-19 07:05:20
Shahid,Georgia,,,VIP,2026-04-19 07:05:20
Shahid,Georgia,,,Sports,2026-04-19 07:05:20
Shahid,Georgia,,,Mobile,2026-04-19 07:05:20
Shahid,Georgia,,,Free,2026-04-19 07:05:20
Netflix,Georgia,,13.99,Premium,2026-04-19 07:05:22
Netflix,Georgia,,11.79,Standard,2026-04-19 07:05:22
Netflix,Georgia,,9.39,Basic,2026-04-19 07:05:22
Spotify,Azerbaijan,US$,0,Individual,2026-04-19 07:05:18
Spotify,Azerbaijan,US$,0,Student,2026-04-19 07:05:18
Spotify,Azerbaijan,US$,7.49,Duo,2026-04-19 07:05:18
Spotify,Azerbaijan,US$,9.49,Family,2026-04-19 07:05:18
Apple TV+,Azerbaijan,US$,"6,99",Apple TV+ Monthly,2026-04-19 07:05:19
Shahid,Azerbaijan,,,VIP | BigTime,2026-04-19 07:05:21
Shahid,Azerbaijan,,,VIP Mobile,2026-04-19 07:05:21
Shahid,Azerbaijan,,,VIP | Sports,2026-04-19 07:05:21
Shahid,Azerbaijan,,,Ultimate | GoBX,2026-04-19 07:05:21
Shahid,Azerbaijan,,,SPORTS | GoBX,2026-04-19 07:05:21
Shahid,Azerbaijan,,,Ultimate,2026-04-19 07:05:21
Shahid,Azerbaijan,,,VIP,2026-04-19 07:05:21
Shahid,Azerbaijan,,,Sports,2026-04-19 07:05:21
Shahid,Azerbaijan,,,Mobile,2026-04-19 07:05:21
Shahid,Azerbaijan,,,Free,2026-04-19 07:05:21
Netflix,Azerbaijan,,11.99,Premium,2026-04-19 07:05:23
Netflix,Azerbaijan,,9.99,Standard,2026-04-19 07:05:23
Netflix,Azerbaijan,,7.99,Basic,2026-04-19 07:05:23
Spotify,Kazakhstan,US$,0,Individual,2026-04-19 07:05:18
Spotify,Kazakhstan,US$,0,Student,2026-04-19 07:05:18
Spotify,Kazakhstan,US$,6.49,Duo,2026-04-19 07:05:18
Spotify,Kazakhstan,US$,7.99,Family,2026-04-19 07:05:18
Apple TV+,Kazakhstan,$,12.99,Apple TV+ Monthly,2026-04-19 07:05:19
Shahid,Kazakhstan,,,VIP | BigTime,2026-04-19 07:05:21
Shahid,Kazakhstan,,,VIP Mobile,2026-04-19 07:05:21
Shahid,Kazakhstan,,,VIP | Sports,2026-04-19 07:05:21
Shahid,Kazakhstan,,,Ultimate | GoBX,2026-04-19 07:05:21
Shahid,Kazakhstan,,,SPORTS | GoBX,2026-04-19 07:05:21
Shahid,Kazakhstan,,,Ultimate,2026-04-19 07:05:21
Shahid,Kazakhstan,,,VIP,2026-04-19 07:05:21
Shahid,Kazakhstan,,,Sports,2026-04-19 07:05:21
Shahid,Kazakhstan,,,Mobile,2026-04-19 07:05:21
Shahid,Kazakhstan,,,Free,2026-04-19 07:05:21
Netflix,Kazakhstan,,11.99,Premium,2026-04-19 07:05:23
Netflix,Kazakhstan,,9.99,Standard,2026-04-19 07:05:23
Netflix,Kazakhstan,,7.99,Basic,2026-04-19 07:05:23
Spotify,Macau,US$,0,Individual,2026-04-19 07:05:17
Spotify,Macau,US$,0,Student,2026-04-19 07:05:17
Spotify,Macau,US$,10.49,Duo,2026-04-19 07:05:17
Spotify,Macau,US$,12.99,Family,2026-04-19 07:05:17
Apple TV+,Macau,US$,9.99,Apple TV+ Monthly,2026-04-19 07:05:19
Shahid,Macau,,,VIP | BigTime,2026-04-19 07:05:21
Shahid,Macau,,,VIP Mobile,2026-04-19 07:05:21
Shahid,Macau,,,VIP | Sports,2026-04-19 07:05:21
Shahid,Macau,,,Ultimate | GoBX,2026-04-19 07:05:21
Shahid,Macau,,,SPORTS | GoBX,2026-04-19 07:05:21
Shahid,Macau,,,Ultimate,2026-04-19 07:05:21
Shahid,Macau,,,VIP,2026-04-19 07:05:21
Shahid,Macau,,,Sports,2026-04-19 07:05:21
Shahid,Macau,,,Mobile,2026-04-19 07:05:21
Shahid,Macau,,,Free,2026-04-19 07:05:21
Netflix,Macau,$,11.99,Premium,2026-04-19 07:05:23
Netflix,Macau,$,9.99,Standard,2026-04-19 07:05:23
Netflix,Macau,$,7.99,Basic,2026-04-19 07:05:23
Apple TV+,Uzbekistan,$,12.99,Apple TV+ Monthly,2026-04-19 07:05:19
Shahid,Uzbekistan,,,VIP | BigTime,2026-04-19 07:05:21
Shahid,Uzbekistan,,,VIP Mobile,2026-04-19 07:05:21
Shahid,Uzbekistan,,,VIP | Sports,2026-04-19 07:05:21
Shahid,Uzbekistan,,,Ultimate | GoBX,2026-04-19 07:05:21
Shahid,Uzbekistan,,,SPORTS | GoBX,2026-04-19 07:05:21
Shahid,Uzbekistan,,,Ultimate,2026-04-19 07:05:21
Shahid,Uzbekistan,,,VIP,2026-04-19 07:05:21
Shahid,Uzbekistan,,,Sports,2026-04-19 07:05:21
Shahid,Uzbekistan,,,Mobile,2026-04-19 07:05:21
Shahid,Uzbekistan,,,Free,2026-04-19 07:05:21
Netflix,Uzbekistan,,11.99,Premium,2026-04-19 07:05:23
Netflix,Uzbekistan,,9.99,Standard,2026-04-19 07:05:23
Netflix,Uzbekistan,,7.99,Basic,2026-04-19 07:05:23
Spotify,Kyrgyzstan,US$,0,Individual,2026-04-19 07:05:19
Spotify,Kyrgyzstan,US$,0,Student,2026-04-19 07:05:19
Spotify,Kyrgyzstan,US$,7.49,Duo,2026-04-19 07:05:19
Spotify,Kyrgyzstan,US$,9.49,Family,2026-04-19 07:05:19
Apple TV+,Kyrgyzstan,$,12.99,Apple TV+ Monthly,2026-04-19 07:05:21
Shahid,Kyrgyzstan,,,VIP | BigTime,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,VIP Mobile,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,VIP | Sports,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,Ultimate | GoBX,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,SPORTS | GoBX,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,Ultimate,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,VIP,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,Sports,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,Mobile,2026-04-19 07:05:22
Shahid,Kyrgyzstan,,,Free,2026-04-19 07:05:22
Netflix,Kyrgyzstan,,11.99,Premium,2026-04-19 07:05:24
Netflix,Kyrgyzstan,,9.99,Standard,2026-04-19 07:05:24
Netflix,Kyrgyzstan,,7.99,Basic,2026-04-19 07:05:24
Spotify,Tajikistan,US$,0,Individual,2026-04-19 07:05:20
Spotify,Tajikistan,US$,0,Student,2026-04-19 07:05:20
Apple TV+,Tajikistan,$,"7,99",Apple TV+ Monthly,2026-04-19 07:05:21
Shahid,Tajikistan,,,VIP | BigTime,2026-04-19 07:05:23
Shahid,Tajikistan,,,VIP Mobile,2026-04-19 07:05:23
Shahid,Tajikistan,,,VIP | Sports,2026-04-19 07:05:23
Shahid,Tajikistan,,,Ultimate | GoBX,2026-04-19 07:05:23
Shahid,Tajikistan,,,SPORTS | GoBX,2026-04-19 07:05:23
Shahid,Tajikistan,,,Ultimate,2026-04-19 07:05:23
Shahid,Tajikistan,,,VIP,2026-04-19 07:05:23
Shahid,Tajikistan,,,Sports,2026-04-19 07:05:23
Shahid,Tajikistan,,,Mobile,2026-04-19 07:05:23
Shahid,Tajikistan,,,Free,2026-04-19 07:05:23
Netflix,Tajikistan,,13.99,Premium,2026-04-19 07:05:25
Netflix,Tajikistan,,11.79,Standard,2026-04-19 07:05:25
Netflix,Tajikistan,,9.39,Basic,2026-04-19 07:05:25
Apple TV+,Mongolia,$,6.99,Apple TV+ Monthly,2026-04-19 07:05:21
Shahid,Mongolia,,,VIP | BigTime,2026-04-19 07:05:23
Shahid,Mongolia,,,VIP Mobile,2026-04-19 07:05:23
Shahid,Mongolia,,,VIP | Sports,2026-04-19 07:05:23
Shahid,Mongolia,,,Ultimate | GoBX,2026-04-19 07:05:23
Shahid,Mongolia,,,SPORTS | GoBX,2026-04-19 07:05:23
Shahid,Mongolia,,,Ultimate,2026-04-19 07:05:23
Shahid,Mongolia,,,VIP,2026-04-19 07:05:23
Shahid,Mongolia,,,Sports,2026-04-19 07:05:23
Shahid,Mongolia,,,Mobile,2026-04-19 07:05:23
Shahid,Mongolia,,,Free,2026-04-19 07:05:23
Netflix,Mongolia,$,9.99,Premium,2026-04-19 07:05:25
Netflix,Mongolia,$,7.99,Standard,2026-04-19 07:05:25
Netflix,Mongolia,$,3.99,Basic,2026-04-19 07:05:25
Spotify,France,€,0,Personnel,2026-04-19 07:05:21
Spotify,France,€,0,Étudiants,2026-04-19 07:05:21
Spotify,France,€,"17,20",Duo,2026-04-19 07:05:21
Spotify,France,€,"21,24",Famille,2026-04-19 07:05:21
Apple TV+,France,€,"9,99",Apple TV+ Monthly,2026-04-19 07:05:22
Shahid,France,,,VIP | BigTime,2026-04-19 07:05:24
Shahid,France,,,VIP Mobile,2026-04-19 07:05:24
Shahid,France,,,VIP | Sports,2026-04-19 07:05:24
Shahid,France,,,Ultimate | GoBX,2026-04-19 07:05:24
Shahid,France,,,SPORTS | GoBX,2026-04-19 07:05:24
Shahid,France,,,Ultimate,2026-04-19 07:05:24
Shahid,France,,,VIP,2026-04-19 07:05:24
Shahid,France,,,Sports,2026-04-19 07:05:24
Shahid,France,,,Mobile,2026-04-19 07:05:24
Shahid,France,,,Free,2026-04-19 07:05:24
Netflix,France,,21.99,Premium,2026-04-19 07:05:26
Netflix,France,,7.99,Standard with ads,2026-04-19 07:05:26
Netflix,France,,14.99,Standard,2026-04-19 07:05:26
Spotify,Germany,€,0,Individual,2026-04-19 07:05:21
Spotify,Germany,€,0,Student,2026-04-19 07:05:21
Spotify,Germany,€,17.99,Duo,2026-04-19 07:05:21
Spotify,Germany,€,21.99,Family,2026-04-19 07:05:21
Apple TV+,Germany,€,"9,99",Apple TV+ Monthly,2026-04-19 07:05:22
Shahid,Germany,,,VIP | BigTime,2026-04-19 07:05:24
Shahid,Germany,,,VIP Mobile,2026-04-19 07:05:24
Shahid,Germany,,,VIP | Sports,2026-04-19 07:05:24
Shahid,Germany,,,Ultimate | GoBX,2026-04-19 07:05:24
Shahid,Germany,,,SPORTS | GoBX,2026-04-19 07:05:24
Shahid,Germany,,,Ultimate,2026-04-19 07:05:24
Shahid,Germany,,,VIP,2026-04-19 07:05:24
Shahid,Germany,,,Sports,2026-04-19 07:05:24
Shahid,Germany,,,Mobile,2026-04-19 07:05:24
Shahid,Germany,,,Free,2026-04-19 07:05:24
Netflix,Germany,,19.99,Premium,2026-04-19 07:05:27
Netflix,Germany,,4.99,Standard with ads,2026-04-19 07:05:27
Netflix,Germany,,13.99,Standard,2026-04-19 07:05:27
Apple TV+,Switzerland,CHF,10.90,Apple TV+ Monthly,2026-04-19 07:05:22
Shahid,Switzerland,,,VIP | BigTime,2026-04-19 07:05:24
Shahid,Switzerland,,,VIP Mobile,2026-04-19 07:05:24
Shahid,Switzerland,,,VIP | Sports,2026-04-19 07:05:24
Shahid,Switzerland,,,Ultimate | GoBX,2026-04-19 07:05:24
Shahid,Switzerland,,,SPORTS | GoBX,2026-04-19 07:05:24
Shahid,Switzerland,,,Ultimate,2026-04-19 07:05:24
Shahid,Switzerland,,,VIP,2026-04-19 07:05:24
Shahid,Switzerland,,,Sports,2026-04-19 07:05:24
Shahid,Switzerland,,,Mobile,2026-04-19 07:05:24
Shahid,Switzerland,,,Free,2026-04-19 07:05:24
Netflix,Switzerland,,"29,90",Premium,2026-04-19 07:05:27
Netflix,Switzerland,,"22,90",Standard,2026-04-19 07:05:27
Netflix,Switzerland,,"14,90",Basic,2026-04-19 07:05:27
Spotify,Spain,€,0,Individual,2026-04-19 07:05:21
Spotify,Spain,€,0,Estudiantes,2026-04-19 07:05:21
Spotify,Spain,€,"16,99",Duo,2026-04-19 07:05:21
Spotify,Spain,€,"20,99",Familiar,2026-04-19 07:05:21
Apple TV+,Spain,€,"9,99",Apple TV+ Monthly,2026-04-19 07:05:22
Shahid,Spain,,,VIP | BigTime,2026-04-19 07:05:24
Shahid,Spain,,,VIP Mobile,2026-04-19 07:05:24
